spp,act,pass,float,obsn,obst1,n3,seq
33755,18272,8625,0,1,246631,1999,$=?>$$B}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}}
33618,3747,3747,0,2,245258,0,$%?$$$
33565,12476,34917,0,1,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,12476,12476,0,1,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,12476,33565,0,27,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,12476,8625,0,1,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,8625,33565,0,25,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,44077,12476,0,1,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,44032,33565,0,3,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33565,33565,33565,0,13,244755,0,$=?>$$BUBO^BRC$=N?>$$BLUBO%}Y^OB
33545,24736,24736,0,1,244524,10,$=?>$$UOOO
33391,26650,26650,0,1,243243,61,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLBO^B>C$=?>$$BBLUBO%}OYHOB
33339,12476,33339,0,12,242812,0,$=?>$$BUBO^B>C$=N?>$$BLBO%}Y^OB
33339,12476,3747,0,1,242812,0,$=?>$$BUBO^B>C$=N?>$$BLBO%}Y^OB
33339,12476,12476,0,2,242812,0,$=?>$$BUBO^B>C$=N?>$$BLBO%}Y^OB
33296,16559,21354,0,1,242417,43,O%}}Y^OB$=?>D$BUBO
33210,12476,12476,0,4,241742,64,$=?>$$BUBO^B>C$=N?R$$BLUBO%}Y^OB
33210,12476,33210,0,61,241742,64,$=?>$$BUBO^B>C$=N?R$$BLUBO%}Y^OB
33210,8625,33210,0,1,241742,64,$=?>$$BUBO^B>C$=N?R$$BLUBO%}Y^OB
33197,8625,3747,0,1,241660,40,$=?>$$B=BO$=?$$$N?>$$BLUBO%}}Y^OB
33197,8625,33197,0,2,241660,40,$=?>$$B=BO$=?$$$N?>$$BLUBO%}}Y^OB
33062,28804,39141,0,1,240452,5,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB^B>C$=?>$$B
33062,44788,44789,0,1,240452,5,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB^B>C$=?>$$B
33013,12476,11955,0,1,240125,0,$=?>$$UBO^B>C$=N?>$$BLUBO%}Y^OB
33013,12476,42348,0,1,240125,0,$=?>$$UBO^B>C$=N?>$$BLUBO%}Y^OB
32972,12476,32972,0,4,239717,0,$=?>$$BUBO^B>B$=N?>$$BLUBO%}Y^OB
32972,12476,36259,0,1,239717,0,$=?>$$BUBO^B>B$=N?>$$BLUBO%}Y^OB
32972,12476,12476,0,3,239717,0,$=?>$$BUBO^B>B$=N?>$$BLUBO%}Y^OB
32972,12476,44585,0,1,239717,0,$=?>$$BUBO^B>B$=N?>$$BLUBO%}Y^OB
32907,12476,12476,0,1,239234,0,$=?>$$BUBO^B>C$=N?>$CBLUBO%}Y^OB
32907,12476,32907,0,1,239234,0,$=?>$$BUBO^B>C$=N?>$CBLUBO%}Y^OB
32790,34444,31489,0,1,238516,8,UEUWJYJ
32776,12476,11955,0,1,238461,32,$=?>$$BUBO^B>$=N?>$$BLUBO%}Y^OBB
32776,12476,12476,0,3,238461,32,$=?>$$BUBO^B>$=N?>$$BLUBO%}Y^OBB
32776,12476,32776,0,32,238461,32,$=?>$$BUBO^B>$=N?>$$BLUBO%}Y^OBB
32771,35508,32025,0,1,238456,6,EUWKYJ
32758,12476,12476,0,3,238406,64,$=?>C$BUBO^B>C$=N?>$$BLUBO%}Y^OB
32732,8625,12476,0,1,238250,65,$=L>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
32709,43941,34444,0,1,238161,0,YHO
32648,39981,22523,0,1,237880,41,$=?>$$BVBP
32616,12476,11955,0,1,237631,33,$=?>$$BUBO^B>C$=}?>$$BLUBO%}Y^OB$
32616,12476,21994,0,1,237631,33,$=?>$$BUBO^B>C$=}?>$$BLUBO%}Y^OB$
32605,34444,31489,0,1,237551,8,LUEUWJZJ
32596,34444,31489,0,1,237519,8,LVEUWJYJ
32596,34444,32596,0,3,237519,8,LVEUWJYJ
32542,2046,3747,0,1,237227,0,^B>C$=?>$$B?UBO
32501,44024,44464,0,2,236942,0,BLU
32461,43348,12476,0,1,236718,71,$=?>$$BUBO^B>C$=N?>$$BLUBOG}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
32461,12476,12476,0,1,236718,71,$=?>$$BUBO^B>C$=N?>$$BLUBOG}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
32461,12476,32461,0,1,236718,71,$=?>$$BUBO^B>C$=N?>$$BLUBOG}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}Y^OB
32283,43503,3747,0,1,235768,0,$=?>$$BUBO^B>C$=N?>$$BLUBOG}Y^OB
32205,35451,32205,0,4,235374,0,LUDUWJYJ
32205,34444,31489,0,2,235374,0,LUDUWJYJ
32139,12591,18041,0,1,234966,2013,$=?>$$BUBO$=?>$$BUBO^B>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^OB>C$=N?>$$BLBO%}}Y^
32071,45004,3747,0,1,234611,0,$=?$$$N?>$$BLUBO
32059,34444,31489,0,1,234563,8,LEUWJYJ
32059,42847,31489,0,1,234563,8,LEUWJYJ
32041,34444,26650,0,1,234423,61,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$LUBO^B>C$=?>$$BBLUBO%}OYHOB
32039,43825,3747,0,1,234418,0,JRIXVUUY
32025,35508,32025,0,2488,234358,0,EUWJYJ
32025,41781,32025,0,186,234358,0,EUWJYJ
32025,39638,32025,0,3178,234358,0,EUWJYJ
32025,26650,32025,0,389,234358,0,EUWJYJ
32025,40721,32025,0,1375,234358,0,EUWJYJ
32025,44383,32025,0,4,234358,0,EUWJYJ
32025,42842,32025,0,61,234358,0,EUWJYJ
32025,44456,32025,0,973,234358,0,EUWJYJ
32025,44385,32025,0,62,234358,0,EUWJYJ
32025,44780,32025,0,8,234358,0,EUWJYJ
32025,44818,32025,0,5,234358,0,EUWJYJ
32025,44570,32025,0,29,234358,0,EUWJYJ
32025,45228,32025,0,23,234358,0,EUWJYJ
32023,35508,30919,0,1,234345,11,H^RLUEUWJYJ
31997,12476,21994,0,2,234195,0,$=?>D$BUBO^B>C$=N?>$$BLUBO%}Y^OB
31997,12476,3747,0,1,234195,0,$=?>D$BUBO^B>C$=N?>$$BLUBO%}Y^OB
31997,12476,12476,0,1,234195,0,$=?>D$BUBO^B>C$=N?>$$BLUBO%}Y^OB
31997,12476,11955,0,1,234195,0,$=?>D$BUBO^B>C$=N?>$$BLUBO%}Y^OB
31997,12476,17434,0,1,234195,0,$=?>D$BUBO^B>C$=N?>$$BLUBO%}Y^OB
31982,12476,11955,0,1,234090,39,B$=?>$$B
31905,8625,8625,0,1,233746,66,$=?>$$BUBO^JB>C$=N?>$$BLUBO%}}Y^OB
31905,8625,31905,0,59,233746,66,$=?>$$BUBO^JB>C$=N?>$$BLUBO%}}Y^OB
31905,33565,31905,0,4,233746,66,$=?>$$BUBO^JB>C$=N?>$$BLUBO%}}Y^OB
31905,12476,31905,0,18,233746,66,$=?>$$BUBO^JB>C$=N?>$$BLUBO%}}Y^OB
31905,36845,31905,0,4,233746,66,$=?>$$BUBO^JB>C$=N?>$$BLUBO%}}Y^OB
31800,34444,31489,0,1,233149,8,LUEVWJYJ
31789,17795,28718,0,2,233106,165,$=?>$$BUBO^B>C$=N?>$$BLUB}%}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUB}%}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUB}%}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
31496,8625,8625,0,2,231505,66,$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OOB
31489,34444,31489,0,4749,231489,0,LUEUWJYJ
31489,26650,31489,0,261,231489,0,LUEUWJYJ
31489,36984,31489,0,6,231489,0,LUEUWJYJ
31489,35451,31489,0,105,231489,0,LUEUWJYJ
31489,40761,31489,0,6,231489,0,LUEUWJYJ
31489,41781,31489,0,27,231489,0,LUEUWJYJ
31489,42031,31489,0,2,231489,0,LUEUWJYJ
31489,42529,31489,0,30,231489,0,LUEUWJYJ
31489,43321,31489,0,19,231489,0,LUEUWJYJ
31489,39456,31489,0,13,231489,0,LUEUWJYJ
31489,43527,31489,0,123,231489,0,LUEUWJYJ
31489,35860,31489,0,692,231489,0,LUEUWJYJ
31489,34587,31489,0,30,231489,0,LUEUWJYJ
31489,43779,31489,0,420,231489,0,LUEUWJYJ
31489,42847,31489,0,1711,231489,0,LUEUWJYJ
31489,43678,31489,0,9,231489,0,LUEUWJYJ
31489,43660,31489,0,349,231489,0,LUEUWJYJ
31489,44662,31489,0,2,231489,0,LUEUWJYJ
31489,44731,31489,0,34,231489,0,LUEUWJYJ
31489,44732,31489,0,101,231489,0,LUEUWJYJ
31489,44905,31489,0,2,231489,0,LUEUWJYJ
31165,8625,8625,0,1,229619,66,$=?>$$BUUBO^B>C$=N?>$$BLUBO%}}Y^OB
31040,12476,12476,0,3,228857,64,$=?>$$BUBO^B>C$=N?>$$ALUBO%}Y^OB
31040,12476,43666,0,1,228857,64,$=?>$$BUBO^B>C$=N?>$$ALUBO%}Y^OB
31040,12476,31040,0,1,228857,64,$=?>$$BUBO^B>C$=N?>$$ALUBO%}Y^OB
30929,38759,11307,0,3,228225,0,LUBO%}}Z^OB
30919,35508,30919,0,1142,228199,0,HHRLUEUWJYJ
30766,8625,8625,0,1,227416,66,$=?>$$BUBO^B>C$U=N?>$$BLUBO%}}Y^OB
30753,8625,3747,0,1,227331,39,$?$$$
30753,23598,3747,0,1,227331,39,$?$$$
30559,12591,11955,0,1,226383,30,$=?>$$BUBO$=?>$$B?>$$B
30555,34444,5086,0,1,226364,6,$OCYHOB
30439,8625,8625,0,1,225712,66,$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OKB
30403,44403,8625,0,1,225505,46,$=?>$$BUBO$=?>$$BUBO^B>CD=N?>$$BLUBO%}}Y^OB$
30374,19939,12476,0,1,225346,34,$=?>$$BUBO^B>B$=N?R$$BLUBO%}}Y^OB
30374,12476,30374,0,2,225346,34,$=?>$$BUBO^B>B$=N?R$$BLUBO%}}Y^OB
30374,8625,30374,0,1,225346,34,$=?>$$BUBO^B>B$=N?R$$BLUBO%}}Y^OB
30272,38797,38846,0,3,224810,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^>C$=?>$$B
30272,34444,30272,0,2,224810,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^>C$=?>$$B
29922,12476,12476,0,6,223146,64,$=?>$BUBO^B>C$=N?>$$BLUBO%}Y^OB
29922,12476,3747,0,1,223146,64,$=?>$BUBO^B>C$=N?>$$BLUBO%}Y^OB
29861,26650,26650,0,1,222859,61,EWLHHHRLVEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
29653,43295,43474,0,1,221940,0,%}OYHO
29653,43489,43490,0,1,221940,0,%}OYHO
29653,42847,43490,0,1,221940,0,%}OYHO
29558,21994,24389,0,1,221466,10,$=?>$CUBOO
29558,21994,21994,0,1,221466,10,$=?>$CUBOO
29558,12476,29558,0,27,221466,10,$=?>$CUBOO
29558,24641,29558,0,5,221466,10,$=?>$CUBOO
29368,12476,11955,0,1,220445,33,$=?>$$BUBO^B>CC=N?>$$BLUBO%}Y^OB$
29206,19410,3747,0,1,219709,35,$=?>$$BUBO^B>CC=N?>$BLUBO%}}Y^OB$$
29052,28626,19227,0,1,219045,23,$=?>$$BUBO$B>C$=}?>$$B
29052,28626,45388,0,1,219045,23,$=?>$$BUBO$B>C$=}?>$$B
28980,8625,8625,0,1,218678,66,$=?>$$BUBO^B>C$=N?>>$$BLUBO%}}Y^OB
28980,8625,28980,0,1,218678,66,$=?>$$BUBO^B>C$=N?>>$$BLUBO%}}Y^OB
28947,8625,8625,0,1,218453,66,$=?>$$BUBO^B>C$=N?>$$BLYUBO%}}Y^OB
28922,12476,12476,0,2,218353,0,$=?>$DBUBO^B>C$=N?>$$BLUBO%}Y^OB
28822,34444,43976,0,3,217923,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB
28822,34444,39141,0,8,217923,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB
28822,34444,78,0,6,217923,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB
28822,44738,78,0,1,217923,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB
28822,34444,39209,0,6,217923,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$OYHOB
28804,34444,38846,0,1,217835,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$B
28793,8625,8625,0,1,217790,66,$=?>$A$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
28718,17795,17795,0,2,217307,132,$=?>$$BUBO^B>C$=N?>$$BLUB}%}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUB}%}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
28626,17705,11854,0,2,216747,0,$=?>$$BUBO^B>C$=}?>$$B
28621,20274,8625,0,1,216719,0,$=?>$$BUBO^BC$=N?>$$BLUBO%}NY^OB
28621,8625,28621,0,5,216719,0,$=?>$$BUBO^BC$=N?>$$BLUBO%}NY^OB
28596,34444,26650,0,1,216539,61,EWLHHHRLUEUJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
28548,28403,8625,0,5,216236,27,$=?>$$BUBO$B>C$=}?>$$BLUBO
28548,8625,28548,0,15,216236,27,$=?>$$BUBO$B>C$=}?>$$BLUBO
28548,28403,3747,0,1,216236,27,$=?>$$BUBO$B>C$=}?>$$BLUBO
28403,17705,19017,0,1,215569,0,$=?>$$BUBO^B>C$=}?>$$BLUBO
28403,8625,28403,0,6,215569,0,$=?>$$BUBO^B>C$=}?>$$BLUBO
28268,43784,43784,0,2,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,43784,28268,0,1,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,42847,28268,0,10,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,43660,28268,0,19,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,44516,31489,0,1,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,44707,34444,0,1,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,34444,28268,0,6,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28268,44707,45047,0,1,214881,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO
28126,22933,22523,0,1,214042,1,D=?R$$BUBO
28126,22933,22933,0,2,214042,1,D=?R$$BUBO
27951,21994,12476,0,1,212885,4,$=?R$$CUBO
27951,12476,27951,0,78,212885,4,$=?R$$CUBO
27951,8625,27951,0,1,212885,4,$=?R$$CUBO
27860,18353,8625,0,1,212246,66,$=?>$$BUBO^B>EC$=N?>$$BLUBO%}}Y^OB
27808,15947,15947,0,1,211861,64,$=?>$DBUBO^BC$=N?>$$BLUBO%}}Y^OB
27751,3747,3747,0,1,211539,1,$C?$$$
27646,26650,26650,0,1,210957,61,EWLHHHRLUEUWJYJRIXUVUYRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
27163,3747,3747,0,3,207347,1,$G?$$$
26905,40776,40190,0,1,205377,0,$=?>$$BBO
26904,8625,3747,0,2,205376,39,^B>C$=N?>$$BLUO%}}Y^OB$=?$$$
26870,21994,27951,0,1,205056,10,$=?>$CCUBO
26858,12491,3747,0,3,204913,37,$=?>$$BUBO$=?$$$N?>$$BLUB%}}Y^O
26650,26650,26650,0,62,203307,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
26650,39638,26650,0,42,203307,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
26650,34444,34444,0,2,203307,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
26650,34444,26650,0,70,203307,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
26650,43762,26650,0,10,203307,0,EWLHHHRLUEUWJYJRIXUVUYGRHJLRWWRE$BLUBO^B>C$=?>$$BBLUBO%}OYHOB
26557,8625,8625,0,1,202687,66,$=?>$$BUBO^B>CB$=N?>$$BLUBO%}}Y^OB
26557,8625,26557,0,3,202687,66,$=?>$$BUBO^B>CB$=N?>$$BLUBO%}}Y^OB
26510,18220,3747,0,3,202376,38,$=?>$$BUBO^B>C$=N?>$$BLUBO}}Y^OB$=?$$$
26475,21947,8625,0,1,202181,14,$=?>$$BUBOHB>C
26475,8625,26475,0,15,202181,14,$=?>$$BUBOHB>C
26473,18538,3747,0,1,202180,71,$=?>$$BUBO^B>C$=N?>$$BLUBO}}Y^OB$=?$$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
26418,25788,25788,0,1,201822,78,$=?>$$BUBO^B>C$=N?>$$BLUBOG}}Y^OB$=?>$$BUBO^B>C$=N?>$$BLUBOG}}Y^OB$=?$$$
26372,12476,3747,0,1,201558,33,$=?>$$BUBOHB>C$=N?>$$BLUBO%}Y^OB
26372,8625,26372,0,3,201558,33,$=?>$$BUBOHB>C$=N?>$$BLUBO%}Y^OB
26372,12476,12476,0,3,201558,33,$=?>$$BUBOHB>C$=N?>$$BLUBO%}Y^OB
26372,12476,21994,0,1,201558,33,$=?>$$BUBOHB>C$=N?>$$BLUBO%}Y^OB
26372,12476,26372,0,3,201558,33,$=?>$$BUBOHB>C$=N?>$$BLUBO%}Y^OB
26358,17465,17465,0,1,201451,0,$=?>$$BUBO^B>C$=N?>$BLUBO%}NY^OB
26276,8625,18573,0,1,200899,65,$=?>$$BBO^B>C$=N?>$$BLUBO%}}YIOB
26207,26180,22239,0,1,200413,53,$=?>$$BUBO$=?>$$BUBO^B>C$=N?>$B
26180,22239,22239,0,1,200213,0,$=?>$$BUBOB>C$=N?>$B^B>C$=N?>$B
26067,17465,17465,0,1,199398,0,$=?>$$BVBO^B>C$=N?>$BLUBO%}}Y^OB
25971,17465,36036,0,1,198592,32,$=?>$$BUB}^B>C$=N?>$BLUBO%}}Y^OB
25940,33210,33210,0,1,198363,33,B$
25940,18320,43075,0,1,198363,33,B$
25817,21947,3747,0,1,197348,14,$=?>$$BUB^B>CC
25817,8625,25817,0,26,197348,14,$=?>$$BUB^B>CC
25817,21947,21947,0,1,197348,14,$=?>$$BUB^B>CC
25788,8625,3747,0,1,197206,0,$=?>$$BUBO^B>C$=N?>$$BLUBOG}}Y^OB$=?$$$
25788,8625,25788,0,1,197206,0,$=?>$$BUBO^B>C$=N?>$$BLUBOG}}Y^OB$=?$$$
25768,18392,3747,0,2,196982,44,$=?>$$BUBO^B>C$=N?>$$BLUBOG}}Y^OB$=?$$$BUBO^B>C$=N?>$$BLUBO%}}Y^OB
